ID,PID,Text
1336,1336_0,"""My site mentor is a role model and leader in my field and someone that I look up to and respect."
1336,1336_1,I witnessed him demonstrate these basic leadership qualities over and over again while at my internship.
1336,1336_2,"Not only would he constantly encourage me and recognize my talent, giving me the time and resources that I needed to continue to develop as an aspiring human factors practitioner, but I also observed how he does this with all employees at the center."
1336,1336_3,"From the summer interns that he took on, including myself, to the most senior researchers at the center  he is very skilled at fostering growth and professional development amongst the employees that work for him while also staying on top of his many responsibilities and tight schedule."
1336,1336_4,"He ensures that his employees and colleagues are getting what they need in order to grow in their job roles and careers and it was a pleasure to be a part of this throughout my limited time working at MedStar.""
"
1337,1337_0,"""My site mentor is the leader of our team with 14 people."
1337,1337_1,We are going to release a version of our firewall product.
1337,1337_2,My site mentor check with each people individually about their progress.
1337,1337_3,He also reduce the weekly meeting time in order to save time for preparing for the release.
1337,1337_4,"He in addition proactively checks with specific people about the upgrade process to make sure during upgrade, customers do not have troubles. ""
"
1338,1338_0,"""My site mentor often times led the meetings and helped steer them into the right direction when it came to achieving their goals of the meeting, whether that was just talking about an upcoming event or learning how to edit a website. ""
"
1339,1339_0,"""My site mentor, Charly McConnel, did a great job of recognizing the different strengths of myself and Jessie when planning and preparing for our weekly informational videos."
1339,1339_1,"She recognized that I had an ease with being on camera and communicating with people, while Jessie was superb at the editing and formatting of the videos, wherein I struggled."
1339,1339_2,"Under her guidance we were able to most efficiently conquer the task at hand. ""
"
1340,1340_0,"""My site mentor, Jennifer, developed many groups and held a leadership role in each group while I was interning under her."
1340,1340_1,"I saw her be a very effective leader of very different groups and goals, and I think she is a very inspiring leader."
1340,1340_2,"Jennifer leads groups within Healthy Campus to achieve various goals about mental health awareness, green/environmentally friendly initiatives, and improved wellness on campus."
1340,1340_3,"She also leads a small group within the Sustainability Commission to achieve the goal of updating the Sustainability Action Plan, which I was able to work on as well."
1340,1340_4,"Jennifer has been a very effective leader on this initiative and has collaborated with me, other students, and members of the Sustainability Commission. ""
"
1341,1341_0,"""My story for this one is a bit of a touchy topic with my department, and I cannot take full credit for how the situation came about, or how it was handled."
1341,1341_1,"At the beginning of the semester, I began hearing discussions/complaints between coworkers regarding compensation."
1341,1341_2,"At first, I didn't feel this was a serious issue, but as time went on, more and more people mentioned this to me, my counterpart (Quinton), and another coworker (will remain nameless)."
1341,1341_3,"After we had a full operations staff meeting one night, the three of us sat down with our new supervisor and discussed the issue of several very skilled staff members feeling they were being underpaid for the work they do, and were considering seeking employment elsewhere."
1341,1341_4,"After hours of discussion, my coworker felt it was best to create a group chat with all that felt they were underpaid, and added Quinton and me to it as well."
1341,1341_5,"In this group chat, everyone was encouraged to express their opinions, why they felt the way that they did, and what they felt would be the best solution."
1341,1341_6,"Quinton and I, who work closely with our full-time staff members facilitated the questions and assured everyone that their concerns were being heard, even if they felt nothing was being done about it."
1341,1341_7,"While all of this was going on, our supervisor was working on finding a short term solution to ease the tension while other full-time staff work on finding a more long-term solution."
1341,1341_8,"At the end of the day, I feel the group chat was a great way to ease tension and make people feel like they were actually being listened to while a solution was worked out.""
"
1342,1342_0,"My supervisor and I often discussed different manners of presenting the material within the videos during our planning stages for each.
"
1343,1343_0,"My supervisor and other colleagues worked on different aspects of the same project and got done with multiple projects in just 2 months .
"
1344,1344_0,My supervisor assigned different works to different co-workers according to their background and expertise.
1344,1344_1,Some of them are experts in programming while others are doing well in algorithm design.
1344,1344_2,"The synergy made our work efficiency better.
"
1345,1345_0,"""My supervisor at work assigns tasks to team members based on their individual skills and capabilities."
1345,1345_1,"He has, on a number of occasions, assigned tasks to me and offered only enough starting ideas that I am challenged to think things through, carry out my own experiments and improvise. ""
"
1346,1346_0,"My supervisor brought together students from various majors and social groups to develop a plan for getting students more involved at Brooks.
"
1347,1347_0,"""My supervisor call all the people to form a team to work on projects together and based on his leadership, everyone have their own role and task and work together for the same goal.""
"
1348,1348_0,"""My supervisor developed a team of 6 people including me and another intern to make a new physical model for the project, but at the same time he still need to coordinated with the builder and client to check the progress of construction.""
"
1349,1349_0,"""My supervisor developed a team of interns and student workers to complete several different tasks."
1349,1349_1,"Based on our previous experience, we were assigned different roles."
1349,1349_2,We have a group leader who keeps up with data and reports.
1349,1349_3,Our supervisor recognized each member's skills and abilities as they apply to our big projects.
1349,1349_4,He respects us as we respect him.
1349,1349_5,"He develops our group to work together quick and efficiently.""
"
1350,1350_0,My supervisor does a great job on drawing on the different strengths of me and her other intern.
1350,1350_1,"We are able to divide different projects and jobs based on our strengths. 
"
1351,1351_0,"My supervisor does that and he macro manages his teams to meet company goals regularly.
"
1352,1352_0,"""My supervisor frequently gives all of my fellow interns and I the chance to contribute our ideas for/views on a given project."
1352,1352_1,"By doing this, she creates a sense of open dialogue which benefits the group as a whole."
1352,1352_2,We feel that all of our opinions and therefore all of our work is a valued part of the team.
1352,1352_3,"My supervisor's leadership makes us all feel that we play important roles in the work we do for her. ""
"
1353,1353_0,My supervisor gathered a group together to work on updating our website and all of our faculty scholar profiles.
1353,1353_1,She separated the work among us by putting me in charge of figuring out which computer program would work best for us to design a database to keep track of changes.
1353,1353_2,"She then assigned tasks to the others based on what she saw as their strengths.
"
1354,1354_0,"""My supervisor gave each project to employees based on their best skills."
1354,1354_1,"Some projects, like the highly technical baseball projects, were better completed by students that already had a background in baseball and were familiar in terminology."
1354,1354_2,"Other projects, like the Fanatics sales project, were better completed by students that had a business and marketing background."
1354,1354_3,"Accounting for the diverse backgrounds of students helped each project to be as successful as possible.""
"
1355,1355_0,"""My supervisor had to speak about what PEER WISE is and does to students and parents at the event that we hosted."
1355,1355_1,"Instead of giving them exactly what PEER WISE does, she had each student that works in the PEER WISE office as a mentor, a tutor, or an assistant come up to the stage to speak about how PEER WISE has impacted them and helped them as a student at Clemson.""
"
1356,1356_0,My supervisor Holly is a great example of a wonderful leader that encourages everyone to be the best employee they can.
1356,1356_1,She explained things in a way that everyone understood and she made sure to take the time to explain something if I didn't understand.
1356,1356_2,She was always willing to listen to everyone's opinions and ideas on future social content and promotions.
1356,1356_3,I can't thank her enough for being such a wonderful example of the leader I hope to be one day.
1356,1356_4,"And words will never describe how grateful I am for this wonderful opportunity. 
"
1357,1357_0,"""My supervisor is in charge of helping start-up new extension programs and she works with other people, programs and businesses in order to start a new extension program and to find out what needs to be done to the existing programs.""
"
1358,1358_0,"My supervisor is the team lead for this project and I saw how he brought together other employees in his team and the interns he hired to bring the best out of everyone to make meaningful contribution all the while making sure we as interns also learnt from this project. 
"
1359,1359_0,"My supervisor knew that I was proficient in MS Excel and capitalized that strength of mine.
"
1360,1360_0,My supervisor listens to all ideas and do not dismiss them.
1360,1360_1,"We usually go through ideas and expand on them to see what the best approach should be.
"
1361,1361_0,"""My supervisor manages four of us interns, and she does a great job at assigning us projects based on our interests and skill-sets."
1361,1361_1,"Also because I have been in my position for a year, I have been able to have more responsibility in directing and delegating new interns to complete projects or provide instructions.""
"
1362,1362_0,My supervisor Nathan helped me multiple times with projects that I had messed up on.
1362,1362_1,I had a big problem with learning the steps of production and mastering the production processes.
1362,1362_2,"Nathan was always there to help and fix whatever I had messed up on. 
"
1363,1363_0,"""My supervisor organized me into a group with another person working on a different project than me, so that we could both get experience and learn from each other. ""
"
1364,1364_0,"""My supervisor oversees all interns."
1364,1364_1,She tracks each projects' progress and support interns in their interaction with research experts.
1364,1364_2,"Since the Research-to-Policy Collaboration works on an array of social issues, interns have the opportunity to choose to work on a topic that they already feel passionate about or one that they've been wanting to explore but haven't had the chance; a topic of which they are experts or one that they want to learn about."
1364,1364_3,"She gives room for the interns to explore the topics and tasks while also supporting them throughout the process. ""
"
1365,1365_0,My supervisor recognized the strengths of each student and professional on a daily basis and tailored the day's goals on the given volunteers abilities.
1365,1365_1,One time we had two dentists volunteer at an elementary school
1365,1365_2,"and I was given the task of sanitizing the equipment. 
"
1366,1366_0,"My supervisor saw some potential in me to be good at UPS sales so he reassigned me to that in February. 
"
1367,1367_0,My supervisor Sheri consistently kept up with how each one of her employees were doing personally and with their work.
1367,1367_1,"Her leadership created a fun and efficient work environment. 
"
1368,1368_0,"My supervisor took benefit of my programming skills to create innovative software which documents data during failures and aids debugging
"
1369,1369_0,"""My supervisor used everyone in the office's strengths to create successful events."
1369,1369_1,"For example, when organizing the OLLI community yard sale I was asked to create press information, the other intern was asked to create graphic and posters, and my co-worker was asked to find and organize people participating. ""
"
1370,1370_0,My supervisor used to assign task to people based on their skill sets.
1370,1370_1,"If it was tech related she would assign IT to do it and so on.
"
1371,1371_0,"My supervisor used to conduct timely meetings about the project review and there my leadership skills got enhanced as I had to give presentation about the work which I had been doing and prepare power-point presentation on the same.
"
1372,1372_0,"""My supervisor was the spearhead of the Walk SC Program, as she proposed the idea after seeing a similar program in Texas."
1372,1372_1,"Because of this, I was able to be included in every step of the design process for this program."
1372,1372_2,My mentor capitalized on the unique strengths of her employees and interns in a productive manner.
1372,1372_3,"For example, she tasked one of her Extension agents to make instructive work out videos for varying difficulty levels."
1372,1372_4,She assigned this specific duty to an agent that is a certified personal trainer.
1372,1372_5,"To record the videos, she assigned me because I could easily work with the technology needed to edit and distribute the videos."
1372,1372_6,She utilized another agent to promote the idea around campus which lead to the president of Clemson getting involved.
1372,1372_7,"Without employing her resources to jobs which best suited their interests and abilities, this new program would not have turned out as successful as it is going to be. ""
"
1373,1373_0,My supervisor was very adept at leveraging the knowledge and expertise of blue collar technicians at the assembly shop floor.
1373,1373_1,He would encourage engineers to ask for their feedback routinely while designing parts and assemblies.
1373,1373_2,Our engineering team had a very harmonic relationship with these shop technicians which was beneficial to everyone.
1373,1373_3,"Interns were also encouraged to express ideas as he wanted fresh perspectives on things and he respected everyone's opinions.
"
1374,1374_0,"""My supervisor would check in once or twice a week with everyone on the team about their goals for the day/week and how they were going to achieve it or why they hadn't achieved it yet, and how it applied to whatever larger project was being worked on.""
"
1375,1375_0,My supervisor would connect me with other videographers and people from other organizations that we would be working with.
1375,1375_1,"He would introduce us and describe what the end goal was.
"
1376,1376_0,"My supervisor would go through my summaries with a fine tooth comb to hone my writing skills.
"
1377,1377_0,"""My supervisor, Jackie, is a really good example of this and thats why I like working for her."
1377,1377_1,She takes each interns skills into consideration when planning projects like Meet a Tiger.
1377,1377_2,She used my skills in organization and scheduling to plan dates and times for the shoots.
1377,1377_3,"Owens skill with video were utilized as well, including our other intern, Mikaylas, skill with social media (which was used to promote each segment)."
1377,1377_4,"She respected each of our skills as individuals and capitalized on them to create a final product that was better than anything any of us could have made by ourselves. ""
"
1378,1378_0,"""My supervisor, Lisa Jackson, does a great job at being a leader."
1378,1378_1,She is a great example of what a leader should be like.
1378,1378_2,She encourages all of us when we have a creative idea and is quite flexible and understanding.
1378,1378_3,"During our group meetings she allows us all to speak and be part of the dialogue.""
"
1379,1379_0,"""My supervisor, Mr. Brendan Sherry is one of the leaders I can look up to."
1379,1379_1,"Along with the project lead, he is also the department head."
1379,1379_2,He organizes informal departmental meeting every week through which everyone is allowed to share his/her work and issues they are facing.
1379,1379_3,"It results in healthy discussion on several topics which may be of use to someone in future. ""
"
1380,1380_0,"""My supervisor, Ms. Jackson, Lead our group of PEER mentors every week at staff meetings."
1380,1380_1,"And I particularly remember her leading the group towards improving the organization by encouraging us to Lead committees within PEER that would enhance our visibility on campus throughout the semester.""
"
1381,1381_0,"""My supervisor, Tim Dickson, displayed excellent leadership skills when we had to install a tv monitor in Vickery hall and also run cabling through a table."
1381,1381_1,He instructed the team on how to do each task and was able to answer questions when somebody was confused as to how something should be solved.
1381,1381_2,"For instance, when installing the first tv monitor it wouldn't mount to the wall well and as a team we solved it together."
1381,1381_3,"Tim then took note of this and applied it to other buildings on campus when the same kind of monitor would be installed.""
"
1382,1382_0,My team lead needed me to perform a dual role as Supplier Industrialisation Engineer & Global Supply Chain Manager in my team.
1382,1382_1,My mentor recognized my skills and Interest in SIE role and encouraged me to take more responsibilities in Supplier Quality Field than Purchasing field.
1382,1382_2,"I not only got the opportunity to understand both the roles but also facilitated to learn nuances in the field.
"
1383,1383_0,"My two coworkers constantly disagreed and so throughout the internship I turned into a mediator for the two of them and was able to re-align our objectives to get back on track.
"
1384,1384_0,"My work got nominated to be presented at Tuscan intern conference where only few interns get the chance to present there.
"
1385,1385_0,"""My work team holds weekly meetings to handle business of the lab, regular project updates and discuss new discoveries in the field."
1385,1385_1,"This meeting has allowed me to spark open and honest discussion between my coworkers about the projects that we are working on. ""
"
1386,1386_0,"""Myself and another lab member are working on different projects, but the method of going about them is the same."
1386,1386_1,"I have been a couple of steps ahead of her in the lab, so I can help her with her project since I have done it already."
1386,1386_2,We can work together to figure out what to do if we run into issues.
1386,1386_3,"Additionally, if I am successful, I can explain what worked for me if she is experiencing issues with the protocol that I had as well.""
"
1387,1387_0,Myself and my fellow intern were put in charge of a project of lowering manure moisture.
1387,1387_1,At one point during the project we set up a meeting with between ourselves and our boss and supervisor.
1387,1387_2,In this meeting I encouraged all of us to share ideas to figure out a way to move the project forward.
1387,1387_3,"Certain members were stuck on points of the project but having multiple perspectives was useful in allowing us to move forward. 
"
1388,1388_0,"N/A
"
1389,1389_0,"""N/A, never had the opportunity to do so.""
"
1390,1390_0,"na
"
1391,1391_0,"NA
"
1392,1392_0,"""Near the beginning of my internship, I was pushing for the creation of an Instagram account to better reach Clemson students."
1392,1392_1,"I knew that our department had tried and failed to have an account a few years earlier, so I reached out to my mentor and his boss to have a meeting discussing the pros and cons of creating and instagram, as well to create a defined outline of what we wanted our CCIT brand to be."
1392,1392_2,"Through the discussion of our varying ideas, we came up with a plan to meet our common goals as a department.""
"
1393,1393_0,"""Near the end of my semester I attending the club sports Leadership Series community service night."
1393,1393_1,"My mentor, Emily, organized this event for all of the club sports captains and presidents to attend."
1393,1393_2,A speaker then came to talk to the group about how their individual skill sets can be used to make a difference in the community.
1393,1393_3,"After the speaker, the group was lead in multiple service projects, requiring them all to work together, but also put their personal touch on these projects."
1393,1393_4,"It was cool to see how my mentor, just one person, was able to put this whole event together which helped teams help others. ""
"
1394,1394_0,Nearly every day my mentor and I discussed different points of views on our website.
1394,1394_1,Specifically we would talk about different ways to implement our resources page.
1394,1394_2,"We both came to a conclusion of a mixture of both of our ideas because that would better suit the website and make it more effective at its purpose.
"
1395,1395_0,"""New employee training offers a ton of leadership experience."
1395,1395_1,"Some concepts you have to really explain so that employees can learn good troubleshooting habits, but some duties can be explained broadly."
1395,1395_2,"Also for this, I feel that you have to develop your own training style based on what has worked before and what has not worked."
1395,1395_3,"I used past manager guidelines to develop my training style which is more employee driven, after initial information has been given."
1395,1395_4,"With training, you can also see which employees pick up concepts quicker than others which usually results in good manager candidates and/or special event technicians.""
"
1396,1396_0,"""No situations over the summer where I had to take a leadership role, other than making sure what I need to finish was completed""
"
1397,1397_0,"""Not in this rotation, but in my previous rotation, I was given the opportunity to lead a group of high school students from around the country for a week in our facility to learn about electron microscopy."
1397,1397_1,"I was encouraged them to talk about what they could do together to solve some of the problems we gave them.""
"
1398,1398_0,"Not much leaderwork for me.
"
1399,1399_0,"Not very much as an intern.
"
1400,1400_0,"""NREL is a company that is incredibly aligned with their mission and goals towards renewable energy."
1400,1400_1,Each center is highly dedicated to pursuing the best scientific advances to prolong our energy security.
1400,1400_2,"My site manager, Gregg Beckham, is a highly prolific researcher here."
1400,1400_3,He aggressively and intelligently pursues projects that have high potential to make an immediate impact on the world.
1400,1400_4,Gregg does a really good job keeping us on track.
1400,1400_5,He makes sure we explore interesting offshoots to our data without getting lost in rabbit holes.
1400,1400_6,"He is very good at identifying which pursuits are worthwhile. ""
"
1401,1401_0,"Often during meetings with other interns or mentors we would have differing ideas about what we should do for certain events and we needed to work together in order to come up with solutions to these issues. 
"
1402,1402_0,Often I was given projects that required collaboration and discussion before I decided upon the final product.
1402,1402_1,"When I was faced with creating the brochures I brought them up in a meeting and chose to ask opinions and create a discussion about what was most important or vital to be included and what could go. 
"
1403,1403_0,"""Often in our group projects, we debated the best ways to get certain jobs done, during these discussions we it was important that mutual respect for each other's ideas and opinions was maintained to ensure that we continued to function well as a team.""
"
1404,1404_0,"""Often times during the internship it was very important for me to rely messages and orders from my mentor and other superiors to the volunteers and students that were working under me."
1404,1404_1,"As mentioned above this was especially true during Strike, when I was directly responsible for a group of workers as well as responsible for delegating a large amount of work among others.""
"
1405,1405_0,"""Often times in our team meetings, we would all contribute on certain issues and provide a different view on how to solve certain issues, such as people not signing in or logging their 3D printed parts."
1405,1405_1,"We would all offer different ideas from each other.""
"
1406,1406_0,"""Often times in our weekly meetings with our head supervisor."
1406,1406_1,"A lot of information would be presented and there were several different comments, suggestions, and feedback that was provided in order to help the colleague."
1406,1406_2,"I believe that our head supervisor did a good job reaching out to different people as he knew their strengths and weaknesses and was able to highlight on them, in order to help me. ""
"
1407,1407_0,Often we have had to work to share the vision and mission of the Faculty Senate.
1407,1407_1,"One way I work to do this is through our rebranding of the website. 
"
1408,1408_0,"""Oftentimes, other interns and I would exchange ideas or ask for potentially useful advice and unique input."
1408,1408_1,This allowed for multiple perspectives on problems and solutions to be exchanged in order to lead ourselves to success.
1408,1408_2,"I encouraged this type of communication as it was beneficial to all parties.""
"
1409,1409_0,"""Oftentimes, other interns and I would exchange ideas or ask for potentially useful advice."
1409,1409_1,"At one time, another intern and I created a small side project that we had talked about potentially doing."
1409,1409_2,"Although it fell through, this task created a necessity for leadership in order to move the side project forward and develop it into a potentially viable product.""
"
1410,1410_0,"""On couple of occasions, I came up with some plans which were different from what my mentor was envisaging, and those ideas were slightly more far sighted."
1410,1410_1,"Also, my mentor appreciated those plans. ""
"
1411,1411_0,"""On couple of occasions, I came up with some plans which were different from what my mentor was envisaging, and those ideas were slightly more far-sighted."
1411,1411_1,"Also, my mentor appreciated those plans.""
"
1412,1412_0,"""On Monday, November 26, 2018, I hosted (along with the other Clemson Abroad LdM intern) an LdM specific orientation session for students traveling to LdM in Spring 2019."
1412,1412_1,"During this session, the other LdM intern and I greatly empowered these students by providing our own helpful tips and experiences during our own semesters abroad in Florence, and we allowed the students to better understand that our successful times abroad could also be theirs next semester.""
"
1413,1413_0,"""On multiple projects, I took the lead on beginning them and seeing them through to completion.""
"
1414,1414_0,"""On my recent project, I would put on the project to help another UPIC intern with flow cytometry."
1414,1414_1,"I did not know what flow cytometry was prior to the project because it is not apart of my major, but my supervisor believed I could do the prep work and analysis of it."
1414,1414_2,My supervisor saw skills
1414,1414_3,"I did not know I possess and allowed me to develop them throughout the semester.""
"
1415,1415_0,"""On one occasion, I was sent with other interns to lead a large group of volunteers to clean a school."
1415,1415_1,We were to meet them there and spearhead the project.
1415,1415_2,"I met with school administration to find out what needed to be done, ad called an intern meeting."
1415,1415_3,"With the new information, we discussed how to best divide up the volunteers, who was to lead each smaller group, and what they would be doing."
1415,1415_4,We also decided what supplies to bring with us to the school.
1415,1415_5,"Because we had several groups of volunteers with us, we did not initially agree on how to divide them up."
1415,1415_6,I suggested that we split up the groups in order to promote a collaborative atmosphere and build relationships.
1415,1415_7,"Our Operations Intern, Argo, suggested that we keep a family of volunteers together so that the parents could keep an eye on their kids."
1415,1415_8,"To compromise, we decided to split up the other volunteer groups but keep the family together."
1415,1415_9,"This worked well, and we ended up finishing early because the groups worked well together. ""
"
1416,1416_0,"""On our first day, we all joined a video chat where we all got together to see what tasks we all were going to do throughout the semester.""
"
1417,1417_0,"""On several projects and committees, the WISE Coordinator had to delegate jobs to our staff in ways that all mentors' strengths were recognized.""
"
1418,1418_0,"""On that day that the power went out, Mark had to get us all together and tell us what needed to be done once we found out which computers where actually down. ""
"
1419,1419_0,"""On the actual day of Legacy Day, I enlisted the help of my fellow interns to help me cover the event."
1419,1419_1,I had to delegate the work among us and assign each of them specific tasks to do.
1419,1419_2,"Without their help, it would have been a very overwhelming day, so I made sure to tell them how much I appreciated having them there. ""
"
1420,1420_0,"""On the drive back from adventure trips, I led/ facilitated discussion on what people thought of the experience""
"
1421,1421_0,"""On the first day of my internship, there was a yearly inventory check done by a 3rd party."
1421,1421_1,I had to guide him through all the different floors and rooms even though I personally had never been through before.
1421,1421_2,"Regardless, I was able to explain my situation clearly and help him go through his list."
1421,1421_3,"He explained to me how he normally does things, and I tried to follow suit. ""
"
1422,1422_0,"""On the Social Strategy Team we have interns from different departments."
1422,1422_1,A lot of the projects that we do takes a little bit from each department- the writers create a script
1422,1422_2,", the graphics interns make the logos and the introduction clips, and the video interns capture the visual material and make it into a piece to be shared out on social channels."
1422,1422_3,Other times we work together to create Instagram stories as well.
1422,1422_4,"Our supervisor does a good job of distributing the work so that each person's talents can really shine. ""
"
1423,1423_0,"""On the Social Strategy Team, we have interns from different departments."
1423,1423_1,A lot of the projects that we do takes a little bit from each department- the writers create a script
1423,1423_2,", the graphics interns make the logos and the introduction clips, and the video interns capture the visual material and make it into a piece to be shared out on social channels."
1423,1423_3,Other times we work together to create Instagram stories as well.
1423,1423_4,"Our supervisor does a good job of distributing the work so that each person's talents can really shine. ""
"
1424,1424_0,"""On Thursday morning we have a foreman meeting where all of the lead subs come up to the office and during that time we sit down and discuss what everyone had planned for the upcoming week."
1424,1424_1,"During this time I facilitate the discussion in order that the ultimate goal is met of progressing the building process, all while maintaining a safe working environment. ""
"
1425,1425_0,"""Once a week, we had a """"team meeting"""" that consisted of myself, my mentor, and my coworker."
1425,1425_1,"During this meeting, we would throw out ideas of how to strengthen the social media and Meet A Tiger."
1425,1425_2,"We were each able to help each other, connect together verbally and through a plan so that we knew what was expected over the course of the summer.""
"
1426,1426_0,"""Once again, during the retreat, which was my biggest project so that is the reason that I am referencing it so much, the floor was opened for the individuals present to share their feelings about topics discussed."
1426,1426_1,"I spoke up many times to encourage others to do so as well. ""
"
1427,1427_0,"""Once again, I feel that my leadership quality came through with the Native Planting Workshop."
1427,1427_1,"As I mentioned previously, I worked extremely hard to communicate with others and then to bring their accomplishments and their skills to the table in the best way possible."
1427,1427_2,"I also worked to share the group's accomplishments the day of the planting to the rest of the office supporters, such as the Extension Administration, and the stakeholders of the golf course, by providing Mr. Garrett materials to provide to his membership to explain the impact and design of the garden on his course. ""
"
1428,1428_0,"""Once again, I helped our nurse practitioners become more organized and efficient by successfully creating multiple templates for William Mayo (FNP-C) and Michelle Deem (FNP-C) .""
"
1429,1429_0,"""Once again, when I was working on the website, I was one of two student interns that were at Clemson Online."
1429,1429_1,"This made me the only person who had the point of view of a student, and I lead the charge on coming up with the best website design and content for the student.""
"
1430,1430_0,"Once every week or so the team would get together for a lunch where my manager would engage everyone and we would talk about the work we are doing and give relevant input to other if and when needed. 
"
1431,1431_0,"""Once the changed in the Rear Line was made after the July 4th shutdown, it had to be agreed upon by the workers and tried out."
1431,1431_1,For that the Team Leader was very important.
1431,1431_2,"So, the Team Lead and I decided to explain the workers what the changes were and how it had to be worked out and she was very effective in communicating what she wanted and expected from them."
1431,1431_3,She told them about the incentive they would receive if they could all achieve 65 parts per hour.
1431,1431_4,"That same day, they ended up hitting 64 one hour and 70 the next hour."
1431,1431_5,"It was a great achievement. ""
"
1432,1432_0,Once we were trying to figure out a solution as to why one of our display carts was not working correctly.
1432,1432_1,"I suggested every intern present come up with a possible reason for the issue and try to remedy the unit using each of our ideas until we found the solution. 
"
1433,1433_0,"""Once when I observed my supervisor capitalize on the unique strengths of individuals was when she assigned different tasks to several different interns."
1433,1433_1,I am not the only intern within my department and there are about four others who work under my mentor.
1433,1433_2,"At one meeting, my mentor called us all together and asked us our interests and strengths to gear us towards the right project for each of us."
1433,1433_3,"Instead of randomly assigning us to projects, she made sure that she understood our interests first."
1433,1433_4,"She developed a plan for how each of us would be involved in the department. ""
"
1434,1434_0,"""Once, another employee needed to make something for the office and he recognized that we had a unique set of skills and the means to 3D print what was needed.""
"
1435,1435_0,One big project I was assigned this semester was to create a football dashboard for the upcoming season.
1435,1435_1,This dashboard was through a software called Smartsheet and was to report information about each donor attending each home football game.
1435,1435_2,I was not too familiar with this creation of an in depth dashboard
1435,1435_3,so I connected with an employee on the Central Donor Relations team who had this experience.
1435,1435_4,"I communicated with her on what my supervisor was looking for in the dashboard and in return reported back to my supervisor on the progress of the project. 
"
1436,1436_0,"""One challenge we encountered this semester included tasks being left incomplete for extended periods of time."
1436,1436_1,"To remedy this, I had a meeting with my stafff where I presented the problem and asked for their opinions and suggestions for improvement."
1436,1436_2,"We worked together to find a solution that worked for everyone.""
"
1437,1437_0,"""One day at the end of the day, everyone was doing their closing jobs after the park had closed."
1437,1437_1,"On this day, we were pulling all the chairs out of a zone so that the sand machine could go through it and make it clean."
1437,1437_2,It was a large zone and we did not have much time to get it done
1437,1437_3,"so I acted as a leader and encouraged others to work efficiently to make sure we get the job done and accomplish our goal of clearing the entire zone in the time we had left.""
"
1438,1438_0,"""One day during the semester, some coworkers were feeling a bit lethargic when we needed to complete a room for setup."
1438,1438_1,"I empowered them to push through and we ended up setting up the room in a very quick manor. ""
"
1439,1439_0,"""One day we were cruising timber, our supervisor recognized that one of the other student interns was specifically good at calling tree height."
1439,1439_1,"He used this opportunity to help develop her strength and enable her to practice and become more knowledgeable in calling tree height and using the proper tools to improve that ability.""
"
1440,1440_0,"""One day while working in the lab at Clemson, the other undergraduate intern and I were left alone for the rest of the day because both of our mentor's had important meetings to attend."
1440,1440_1,"I stepped up and compiled a list of things we could get done without our mentors, and we got them all done and both of our mentors were really impressed the next day. ""
"
1441,1441_0,"""One day, all of our supervisors were participating in an OGE training, so there were only interns in the office."
1441,1441_1,I was responsible for maintaining order in the office and making sure that students/parents/outside parties were assisted if they came in.
1441,1441_2,A student from the NC State abroad office called and was conducting a study abroad survey and was collecting quantitative as well as qualitative data from abroad offices across the U.S.
1441,1441_3,"I was able to answer his questions and assist in that survey based on my two semesters of experience with the Clemson Abroad office. ""
"
1442,1442_0,"""One of Dr. Baldwins strengths as a mentor lies in his approach to providing guidance and explanations at vastly different levels of experience."
1442,1442_1,"This is clear in the research freedom he entrusts to his PhD and masters students, in the check-ins and explanations he gives to undergraduates, and in the patient clarifications he gave to the high school student who spent a few weeks in the lab this summer gaining research experience."
1442,1442_2,"Although all of us have different educational backgrounds to build upon, we are all able to contribute to the goals of the lab because of Dr. Baldwin assigning projects according to experience level and how well we could grasp discussions of the topic with him."
1442,1442_3,"As a result, I spend most of my time performing cell culture and cell assays, as opposed to fellow undergraduate Emily Gessners work on reproductive inhibition in Daphnia magna with chemical exposure, a project upon which the high school student assisted."
1442,1442_4,"By giving us a balance of independence and supervision, we were able to grow as researchers and employees.""
"
1443,1443_0,"""One of my biggest responsibilities at the beginning of the semester was to assign all students into project groups and assign project managers to each group."
1443,1443_1,"This required analyzing students' skills and knowledge, and how it could apply to each group in order to determine where they would fit best."
1443,1443_2,"Upon assigning project managers, I had to train them and get them up to speed with what their role would require. ""
"
1444,1444_0,"""One of my colleagues respected my mentor's 30+ years of experience in technical writing, and even though she didn't always agree with what he was saying, she still heeded his recommendations because she recognized his experience as a technical writer.""
"
1445,1445_0,One of my coworkers took a lot of the photos for the store and I was able to observe her craft and give my honest opinion.
1445,1445_1,We both had the common goal of posting the new blog post and photo on instagram and we had to collaborate to achieve this.
1445,1445_2,I had a vision of what I wanted the photo to look like
1445,1445_3,and she was the expert photographer.
1445,1445_4,"We had different ideas to begin with but used communication to find common ground.
"
1446,1446_0,"""One of my coworkers, Meriel, had another intern helping her with her project."
1446,1446_1,"Meriel is American and Aliya is Filipino, so I observed her adjusting her communication to make sure she could understand what she was asking. ""
"
1447,1447_0,"""One of my Co-Workers, Travis, teachings about laboratory animals and gives tours of the facility to the students."
1447,1447_1,"I observed him doing this on multiple occasions.""
"
1448,1448_0,"""One of my fellow interns immediately took to organizing the intern meetings."
1448,1448_1,He quickly learned about how to develop meeting agendas and has run most of the meetings this year.
1448,1448_2,"His leadership has been appreciated, and he always strives to keep our meetings productive.""
"
