ID,PID,Text
484,484_1,"Collectively, we banded together to make it happen even though it required two 11 hour workdays.""
"
958,958_1,"I initiated and led this project by conducting the student and faculty spotlight interviews and promoting those blog articles on the Instagram accounts, so that there would be more pictures of students on the account, rather than just flyers for events."
1254,1254_0,When hiring a new intern I had to sit through several interviews and give my honest opinion on the possible interns.
862,862_2,"The synergy made our work efficiency better.
"
323,323_1,"Proposing ideas and listening to others suggestions is very important.
"
1283,1283_5,"After much discussion and debate, everyone was able to agree on CEDCÕs role in the community and how it should change."
1099,1099_0,"""There was a day when the company had to achieve the common goal of meeting with all the scheduled clients, but it was too much for a normal work day."
913,913_0,"""Once again, I helped our nurse practitioners become more organized and efficient by successfully creating multiple templates for William Mayo (FNP-C) and Michelle Deem (FNP-C) .""
"
457,457_0,"""I had good communication with the supervisor that I had to report to."
720,720_0,"""In one of our larger group meetings, I watched Peyton(another social intern) lead a meeting by giving numerous of thoughts."
79,79_3,He also presses 3rd party employees to meet deadlines and holds them accountable for not meeting them.
362,362_3,"I didn't have much leadership opportunities, as I was not managing anyone directly. ""
"
76,76_0,"""As being a seasoned intern with the Senate, the new interns often come to me with questions or asking for advice with their tasks. ""
"
132,132_4,"CEDC has worked previously with a church in Columbia which has agreed to sponsor work in the village to whom after the information gathered has been further compiled with potential solutions will be presented. ""
"
127,127_0,"""At the beginning of the project, our site mentor was called away to deal with other important projects he's maintaining across the world."
1249,1249_0,"""When facilitating the in person training, the new employees are asked to express their thoughts and questions."
1010,1010_1,"We have a bi-weekly Scrum meeting wherein each team-member shares openly what projects that have worked on in the preceding two weeks, where they are at with their projects, and what issues are ÒblockingÓ their progress."
119,119_7,"In the end we ended up using the stickers for our tabling event instead of pens. ""
"
977,977_1,I helped in coordinating and setting up the event.
472,472_1,"In order words, I found topics outside of my mentor's suiggestions and completed them based on my own initiative to succeed and bring news to Inside Clemson."
811,811_3,She has a team of employees and interns that she is responsible for and does a wonderful job empowering each of us and delegating work efficiently and smartly.
826,826_2,"Getting assignments done in a timely manner and communicating updates frequently.""
"
94,94_1,"In this way, I was able to gradually improve and expand my expertise.""
"
357,357_2,"This was the time where I encouraged discussion where individuals could share their point of view to achieve a common goal.
"
1271,1271_5,I took leadership and created content
844,844_1,"For instance, I'm better at coding than working at hardware, so I'm usually given the coding projects for the semester. ""
"
672,672_1,"Kathy, my mentor, gave me full independence in the project with the CA."
1161,1161_2,We would also discuss possible marketing ideas for how to get more students to go abroad to further reach our goal.
211,211_0,During my internship I was taught so many things about the dairy industry by a particular milk master who was very helpful and willing to share their information and experiences of the industry.
200,200_2,"What made the group successful was their sharing of a common goal, helping young women find their place in a STEAM field.""
"
727,727_1,"Dr. Moysey always encouraged but also questioned them in order to improve their research.
"
556,556_1,"Producing for NFL Films is strenuous and taxing job and requires meetings and guidance every day.
"
152,152_0,Building a relationship is so important when you are housed with 9 others.
1265,1265_2,I assisted in giving the three of us a vision of what the design was to look like and what we were working towards.
869,869_4,"And words will never describe how grateful I am for this wonderful opportunity.
"
39,39_3,"There was a constant need for relating small goals to global issues, particularly the global water crisis. ""
"
799,799_2,"Other times, I would lead by example, always looking for things to do and never being complacent.""
"
1066,1066_1,"Thus, our boss entrusted Antonio and I with a lot of responsibility and gave us the freedom to take our tasks in any direction in which we felt best."
1033,1033_0,"Sitting in on drop-in counseling appointments with several different counselors allowed me to observe how they connect and encourage students of different skills and backgrounds.
"
938,938_2,"It was really cool to watch a bunch of people come together to achieve the same vision. ""
"
1235,1235_1,"Also, I would follow-up with them after to get better insight into their thoughts.""
"
350,350_2,"They needed to know I was grateful for their help and that they were doing a great job, and that their ideas were greatly appreciated and helped us move past any hiccups.""
"
250,250_0,"""During one of our regular project meetings, the project manager was providing update on the project progress and receiving feedback from the team."
393,393_3,"We also worked with our committee so that they would help out with the project as well.""
"
811,811_2,so she has lots to look after.
753,753_3,"i was happy to be a part of these conversations and encourage them to talk it out and see what they liked better!""
"
1271,1271_2,I mentioned this to my mentor and she gave me full responsibility to do whatever I wanted with it.
1325,1325_0,"""While working in the Tiger Media office, my colleagues and I would often have discussions about the work we were doing."
129,129_0,At the conclusion of my internship I led the CCIT Visualization intern group in demonstrating virtual reality equipment in the Immersive Space to five groups of students in the Emerging Scholars program over three days.
1082,1082_4,"I aligned the objective of getting the """"study abroad experience"""" out to the freshmen engineers by giving my personal experience along with the broader organization of the Study Abroad Office's presentation.""
"
356,356_3,"I also made sure that everyone was in agreement on the final ideas for the festival.""
"
853,853_2,"This aligns with the Extension goal of providing the community with information that improves their lives.
"
672,672_0,"""I worked with a Career Ambassador to share information on recorded interviews to students."
955,955_1,I also asked the production supervisor if itÕs possible that an operator from the line could join the meeting because ultimately they are the end users of this instructions.
889,889_0,"""Near the beginning of my internship, I was pushing for the creation of an Instagram account to better reach Clemson students."
245,245_0,"""During my time in the accelerator, I worked alongside other UPIC interns and while discussing a recent problem, I lead the group in coming to a conclusion for how to fix it and also how to make sure everyone's option was represented. ""
"
884,884_0,"""My supervisor, Tim Dickson, displayed excellent leadership skills when we had to install a tv monitor in Vickery hall and also run cabling through a table."
252,252_1,"This required me to utilize communication and leadership to bring large groups of students together for work presentation. ""
"
965,965_3,"This leadership, of guided helping, and inspiring confidence while teaching, was a great display that I was able to take from, and will hopefully employ some of those same tactics in the future. ""
"
504,504_1,"i teach them techniques needed for several materials.
"
197,197_2,"She gives me different options, and we work together to try to find a solution that works best for the given problem.""
"
715,715_2,"Meanwhile, the Immersive Space had the objective of promoting collaboration among student groups, so midway through the semester I successfully lobbied the Watt Center for permanent access to an additional large collaborative display in the space."
989,989_1,"Each person has their own focus, but we all use the same standard and guidelines to make design."
1018,1018_1,I also asked them how I could be an aid in this.
1117,1117_0,"""This is a general answer, but every project that was assigned to me was completely given to me."
351,351_3,I helped the client convey what type of tech he wanted for his event.
1111,1111_0,"""There were many different tasks in the office that required a fool proof procedure."
44,44_0,All the supervisors and mentors in Clemson Abroad do a really good job of relying on the interns and capitalizing on their strengths.
1054,1054_5,This information is going into the website I was beginning this semester and planned to develop more next semester.
812,812_0,My boss was having a hard time developing the pesticide license exam and she called in an inspector and I got to see them first hand work together.
1158,1158_1,"These different points of view all contributed to the development of the OOBE Goal. ""
"
241,241_2,"I have had the opportunity to lead such an amazing group of students and empower them to work towards their goals throughout the year. ""
"
985,985_1,"During these meeting my mentor allows myself and the other intern to present and discuss our ideas for ways to promote the office and gain more clients.
"
884,884_1,He instructed the team on how to do each task and was able to answer questions when somebody was confused as to how something should be solved.
1251,1251_1,"This helped all interested parties to understand the role that the website might play for others in the organization and ultimately lead to a better design for the website. ""
"
22,22_2,"We were successful in completing these events in a professional, efficient way."
1312,1312_1,We often allow the students to discuss the questions in smaller groups and then we discuss their responses in further depth as a whole.
670,670_1,"This required me to listen to someone's specific concern, and tailor my answer to their situation."
858,858_1,"She recognized that I had an ease with being on camera and communicating with people, while Jessie was superb at the editing and formatting of the videos, wherein I struggled."
600,600_0,"""I think leadership and collaboration were tied closely together during my internship because the advisors work so closely together at the ASC."
867,867_1,"Some projects, like the highly technical baseball projects, were better completed by students that already had a background in baseball and were familiar in terminology."
1090,1090_1,"AS lead video intern I had to attend all the meetings and communicate what our team could contribute to the project. ""
"
163,163_0,Common goal of developing new measurement system was achieved after initial design discussions.
1139,1139_0,"""This semester we launched our ÒItÕs"
239,239_1,"By the guests willingness to sign up, I would believe that they had a goal to help clean up the environment in our area."
1310,1310_1,"During this conversation, a wide range of viewpoints and opinions were shared in order to achieve an understanding of the problems at hand and ways to go about a greener lifestyle. ""
"
114,114_1,"We were the head of that project, and we invited many others in her department into a meeting to brainstorm and come up with ideas to describe the various personas."
1183,1183_0,"""Very early in our office, I notice our graphic design intern, who had worked for Tigers Squared previously, take initiative in helping people acsess different accounts and help them get familiar with things around the office.""
"
1346,1346_0,"Working with other supervisors to accomplish their shop project and communicated this progress to my mentor.
"
847,847_2,"She caters to all of this and is mindful of all of it as a leader""
"
551,551_0,"I motivated the team.
"
50,50_0,"""Although this job did not have a specific leadership position, by taking initiative ,when I had no direction available, to complete an assignment would be an act of leadership to complete a common goal. ""
"
1154,1154_1,"This involves discussing the idea and feel behind our projects and what will best visually represent that.""
"
440,440_0,"I encouraged my fellow internship to apply for 4-H extension agent positions post graduation and helped her prepare
"
774,774_3,"I had to make decisions on how the program would be ran, along with decisions on specific cases."
88,88_1,"Originally being my idea, very often I empower and motivate people to get tasks done. ""
"
394,394_2,"so I am the point of contact with any issues about that.
"
889,889_2,"Through the discussion of our varying ideas, we came up with a plan to meet our common goals as a department.""
"
877,877_0,"My supervisor saw some potential in me to be good at UPS sales so he reassigned me to that in February.
"
358,358_0,"""For the intern project we were given, me and the other design intern were in charge of all the design work for the project which turned out being the majority of the final product."
1264,1264_2,"With the help of my supervisor and fellow interns we began the process of doing this for multiple clients and accounts, since it was so well received by the followers of the original account. ""
"
732,732_2,"I sometimes helped steer discussions by providing a student perspective to the conversation, and I frequently encouraged outside input as well so that I wasn't the only voice in the room.""
"
588,588_0,"""I served as a conduit to assist groups in aligning objectives with broader goals of the Honors College in my role of leading the Honors ambassador committee."
642,642_1,AT ALL THE MEETINGS AND CONFERENCES.
575,575_0,"I presented on my project thus far and encouraged my fellow peers in ways to improve on the mistakes that I have made along the way.
"
81,81_1,"After coordinating with the embassy in Amman, Jordan and our own IT department, we were able to get a beta-type system online."
627,627_2,"I contributed to family fun day and received a thank you letter later that week from HR and that spoke volumes to me about how I should treat my co-workers one day. ""
"
1005,1005_2,"The construction would result in a very beneficial change for Pendleton and help us in the future.""
"
6,6_1,I was able to show these girls that it is empowering to be a women in a STEM even though more likely than not you will be in the minority.
1197,1197_0,"We had a company meeting where the CEO has shared his vision with all the employees and motivated on how to reach the targets.
"
909,909_0,"""On the Social Strategy Team we have interns from different departments."
573,573_0,"""I participated on a project that would make product storage more efficient."
342,342_1,I organized the other interns on a phase implementation project to ensure the project was done quickly.
1263,1263_0,"When I spoke to other students about my wall designs and how they would work and be put into practice.
"
912,912_1,"As I mentioned previously, I worked extremely hard to communicate with others and then to bring their accomplishments and their skills to the table in the best way possible."
694,694_0,In a Monday meetings we express new ideas.
11,11_0,"""A good example of leadership would be the agents in my office planning for the fair."
239,239_0,"""During my service trip, I played the role of facilitator by giving everybody on my trip a means to give back to the environment in our area."
265,265_1,"I noticed some things that could be improved and we discussed them with the head of that programming and were able to make a positive impact.""
"
289,289_3,"We both then communicated to our supervisor that the filing had been completed.
"
1116,1116_0,This intern did not give me a commanding role as a leader.
867,867_3,"Accounting for the diverse backgrounds of students helped each project to be as successful as possible.""
"
857,857_0,"""My site mentor often times led the meetings and helped steer them into the right direction when it came to achieving their goals of the meeting, whether that was just talking about an upcoming event or learning how to edit a website. ""
"
1222,1222_1,"Through this process I was able to serve as a role model for the kids and act as a source of knowledge to satisfy all of their curiosities.
"
82,82_2,"I am also a leader when I plan events with our clients because we have to help them make decisions.
"
922,922_1,I was responsible for maintaining order in the office and making sure that students/parents/outside parties were assisted if they came in.
69,69_0,As an instructor I was constantly having to encourage the older participants that this was beneficial and necessary for their health.
448,448_0,I film and post student feature videos weekly.
1084,1084_1,"Things like hiring practices, certain purchases, and creating tools for the next generation of interns to use.""
"
1330,1330_1,Since I am not a native speaker I was not confident about my voice being part of the video.
200,200_0,"""During multiple staff meetings, my supervisor would arrange teams to hold events."
41,41_3,""" I had to quickly deviate from my script and ensure them that I was not calling to solicit donations - merely see if they received their invitation and if they were able to attend the event."
46,46_4,"After approaching Sam, I was able to secure resources that would advance CUhackit through the use of Guidebook."
21,21_3,My co-captain
1071,1071_1,"That being said, the two full time guys who run the parlor have to work with all of the interns, needing to vary their timing and approach accordingly for each. ""
"
151,151_0,"""Both Basic and Intermediate, I observed my mentor giving advice and gratitude toward the other employee in charge of the graphic communications and I often had an input on the graphic as well. ""
"
688,688_0,"I've observed Mark and his vision for how the building is to be run when we were learning the way the systems interact with each other.
"
994,994_1,"While helping one graduate student harvest, I constantly asked questions about the process and why we were doing each process."
987,987_1,He does an incredible job recognizing people's strengths and encouraging them to pursue what he knows they are good at.
1208,1208_0,"We had weekly meetings where different team members would present new findings and discussed problems.
"
1222,1222_0,We ran a couple camps for 4H youth around the county and was tasked with not only teaching but inspiring kids to learn more about being proactive members of society through caring for their environment and being aware of the resources they use.
1068,1068_0,"""The hackathon was not a project that my mentor assigned to me, but rather, a project that I came up with, developed into an idea, came together with a team of fellow students to define and bring about."
726,726_0,"""In our UPIC site visit, it was important for me to tell the coordinator the many things we have accomplished as a research team."
1113,1113_4,"These efforts were appreciated and I am currently in discussion with the head of the Immersive Space to help train the next group of interns on their expected daily conduct while on the job.""
"
995,995_0,"""Part of my role is to signal to drivers how many guests in ECVs they have going to the park."
20,20_0,A part of my supervisors job involves social media.
162,162_0,"""Common goal being to develop better predictive models, I gathered students and discussed what other projects we could work on to sharpen our skills as a data scientist.""
"
477,477_0,"I have been learning from my mentor on how to escalate whenever there is an issue and if there is an obstacle preventing the progress of the project.
"
1243,1243_0,"""When creating TigerLink logos, I worked with other interns to create a variety of different logo options."
231,231_1,"As a new set of eyes, I was able to provide a different viewpoint to those who have certain opinions."
601,601_0,"""I think my time as EU's project lead was an effective one."
866,866_0,"My supervisor does that and he macro manages his teams to meet company goals regularly.
"
369,369_1,"I would show him my research and tell him things I found interesting and he would give his opinion.
"
449,449_0,"I frequently received new technology tutorials from people within the department to learn how to use new programs.
"
534,534_0,"""I learned a great deal about team leadership and project management from simply watching my supervisors and superiors in my team."
43,43_2,"Some students are going to be fairly confident within themselves and know exactly what they want out of a study abroad experience, while others might need a little more encouragement to get out of their shell."
127,127_2,"That act of selfless leadership was inspiring as it was helpful. ""
"
780,780_0,"Led the project of integrating PPCR into Windchill
"
619,619_0,"""I was a project management office intern."
554,554_1,"He knew that interviewing was one of my strengths so he asked me to do particularly tough interviews.""
"
546,546_0,"""I made a brand identity guideline for the Immersive Space at the Watt Center."
774,774_4,If there were thing that I thought could be improved upon it was up to me to bring that up to the others who also were working on TigerSTEPS with me.
248,248_2,"Instead of just reading from the handout, I facilitated a discussion where everyone shared their favorite ways to study and the pros and cons of each.""
"
869,869_2,She was always willing to listen to everyone's opinions and ideas on future social content and promotions.
331,331_4,"Through this process, I receive a lot of different feedback to make the best product possible.""
"
628,628_2,I wasn't really given take many leadership opportunities.
100,100_1,"I was in charge of organizing and communicating with interns, connecting them for various events."
550,550_3,"We sold them for $12 each and made a total of $252.
"
351,351_0,"""For NPHC:"
1078,1078_0,The online employee evaluation system was an idea that my mentor wanted to implement.
472,472_2,"Therefore, I was a conduit to assist multiple groups in having their voice be heard. ""
"
838,838_3,She is able to recognize that asking someone else will take time where as IÕm available and can get things back to her quickly.
1184,1184_2,"Also, every one of them had a different perspective on the dashboards."
849,849_1,"For every marketing campaign we did, she brought together people who had different strengths to complement each other. ""
"
91,91_0,"""As mentioned previously, I served as the leader of a open discussion about our visibility."
895,895_0,"Often during meetings with other interns or mentors we would have differing ideas about what we should do for certain events and we needed to work together in order to come up with solutions to these issues.
"
7,7_5,"I am happy to say it has not, which I think is attributable to a new norm of *quality* to the shifts done, even if we are low on SPOs. ""
"
219,219_2,"These processes allowed me to step back and make sure everyone who had an opinion, had that opinion heard. ""
"
1035,1035_0,"""So when we are working and someone reports a problem, all the interns would go up to the room and collobartive help solve the problem."
851,851_1,"He is direct, effective, and values every small contribution from every possible source at his dispense.""
"
1062,1062_0,"""The director of the department that I work made it a point, both at the beginning of and throughout the semester, to meet with every mentor and ask them what they would like for the organization to look like."
759,759_0,"""Just as mentioned above I have worked at my hometown since the summer prior to my sophomore year of high school."
1027,1027_1,"However, I had to take the led on all of my projects which I believe makes up for the lack of human interaction. ""
"
268,268_3,"I felt that through this experience I was able to make the positive and lasting effect in my position as a WISE mentor.""
"
1271,1271_3,"Another intern and I worked to create a """"Frequently Asked Questions"""" section for the Instagram highlights."
1181,1181_1,"His leadership coupled with our groupÕs hard work led to completion of the task in a timely and effective manner. ""
"
55,55_5,"In the end, this internship is all about learning in order to be successful in our careers."
147,147_1,"This proved to be a difficult task at first but once everyone got used to meeting the times we met became simple and more productive.""
"
1273,1273_0,"""When meeting with my team every week, we often bounced ideas, projects and tasks off each other and encouraged discussion as well as disagreement to ensure we are all in agreement on things. ""
"
72,72_5,I took feedback from the other interns and team members we worked with to create a one-inch thick binder that all the incoming interns will use to become an immersed member of the Development Team.
952,952_1,"When there was requests for remarks and introductions to be given by the president at a student veterans event, even though remarks do not typically fall under her job description, Shawn took charge of this project because she had the expertise to execute it.""
"
216,216_0,"""During my internship, I collaborated with the other interns and my supervisor to plan the Class of '39 award.""
"
1336,1336_2,"I was able to express to them what I thought I could get done and a time frame for it.
"
1001,1001_3,"I actually enjoy making plates with knowledge that each one has a high value of cost to our company.
"
438,438_0,I encouraged discussion with my mentees while having a group meeting.
1078,1078_1,He gathered a group of us to collaborate and work towards achieving the idea he had in mind.
1293,1293_2,"and I tried to incorporate them into how I designed the manual.""
"
942,942_3,"I assisted in determining what the key objective of the program was so that we could determine who the correct points of contacts were within the administration.""
"
746,746_0,"In training this semester I had to speak infront of my peers and tell them the importance of what we do here in Aspire.
"
669,669_3,"During the first staff meeting of the semester I lead a discussion on these issues and how we can work together to fix them.
"
928,928_0,"""One of my first few weeks Dr. Dye allowed me to attend, and help direct, one of the quarterly board meetings."
324,324_0,"""Every Monday morning, I took part in meetings at the Trustee House where members of the social media team collaborated and brainstormed ideas for the coming week."
1185,1185_0,"""Was able to provide useful input on the development of the research year in review document, and also was able to make good progress on potential publication ""
"
1089,1089_2,REC Points are worth/ equal to $5.
630,630_0,I was asked to lead the project.
1155,1155_1,I found it necessary for each of us to be able to provide help or advice in the instances that another needed it.
792,792_0,"""Me and a coworker were working together on a project, and we both had to be on the same page and achieve this shared vision by working together and making clear of what we both thought would work best for the job.""
"
91,91_1,"This was something I requested we talk about during the agenda for the meeting, and wanted to see all interns have a stake in. ""
"
815,815_0,"""My department works with a company TransVoyant, to foresee exactly what shipments there are flying to South Africa and China."
329,329_1,"Most notably was the development of the magnetically damped check valve, where valve experts worked with magnetic experts, machining experts and testing experts.""
"
536,536_0,"I led a group during the brainstorm session so that we could come together and create content for articles.
"
67,67_3,The members of my group could never agree or they would criticize the opinions that our group members shared.
1094,1094_0,"There are many instances where my boss and his boss have to come together to figure out how to execute a certain program and discuss which solution would be the most user friendly.
"
840,840_5,This meant the customer had to pass most of the products on the ground floor to get to the product they were looking forward.
122,122_1,"So, every meeting we have, we speak with the intent and leadership hoping that someone will take action.""
"
1143,1143_0,"""This semester, I took complete control over the career center's blog, Crafting Your Clemson Career."
698,698_0,"""In an office with another intern, we both shared the leadership role, but I typically was the one that kept us on schedule and kept everyone encouraged to continue on, even when we got frustrated with technology."
331,331_1,"After receiving feedback from my team, I send it to my client."
722,722_1,"This includes groupthinking with other people and reaching a common goal based on shared ideas.""
"
458,458_3,"He knew people in the crowd, so he was able to use individuals in examples and talk about certain styles of photography for different occasions."
565,565_1,"When I did so for a wedding, my idea was approved and then I instructed the rest of my team on how to accomplish this plan.""
"
100,100_4,I had to make many adjustments to these events in order to cater to the needs of the interns.
42,42_0,All of the leaders in my lab work with respect and good leadership skills.
396,396_0,"""I am the senior intern for the facility, so it is my role to lead the other interns."
515,515_1,"I was a resource for them giving them the tools they needed to go and complete their goals.
"
378,378_15,"I believe this showcases his leadership and ability to capitalize and benefit from another's point of view. ""
"
14,14_0,A lot of the time I liked to encourage the graphics team to continue to be creative and come up with brand new ideas and original graphics on behalf of the recruits we were targeting.
1121,1121_2,"In my world of special events, we all always want the same thing, for the event to be successful and for the client to be happy (and at the end, to hurry up and go to bed)."
184,184_2,"She saw the overlapping concepts between Parker Simmons and my research, and connected us to achieve mutual goals faster and more efficiently."
330,330_1,We provide updates on our policies to our student workers.
229,229_0,"""During my internship, I witnessed my mentor motivating the lab group during one of our lab meetings. ""
"
19,19_3,"Various decisions ranging from material planning, number of parts produced, scrap information as well as time taken to produce a single part were made by my supervisor along with a team of colleagues."
822,822_2,"My mentor was very supportive for me.
"
685,685_0,"""I've encouraged and commended one coworker on several occasions, to try and get her to come out of her shell and take on her responsibilities at the magazine. ""
"
486,486_0,"""I have had to lead a lot the semester, especially with National Hunting and Fishing day."
840,840_1,Due to this I sometimes assisted staff on the retail floor by interacting with customers and answering inquiries.
48,48_1,Athletes arrange to meet with my mentor to develop a nutrition plan that is unique to their body type and sport.
562,562_1,"One example is when we sat down with people at GSP airport and developed a plan and figured out the expectations for their new website that we would be creating for them.
"
339,339_3,"Every successful organization tailors employees assignments to their strengths.
"
1126,1126_1,"During this process, I took the approach to let her learn while doing."
197,197_1,we have available.
319,319_1,"One member in our department didn't agree and he sat down and talked with her multiple times to try to resolve issues.
"
302,302_1,"I would ask them their opinions on these things, so they could feel freer to open up about their ideas."
907,907_2,"Without their help, it would have been a very overwhelming day, so I made sure to tell them how much I appreciated having them there. ""
"
986,986_5,He setup an hour long meeting with everyone (7 Project engineers and myself).
26,26_3,Any weaknesses or challenges that a person faced were shared among group and suggestions were offered.
349,349_1,"Everyone comes into engineering with a different goal or reason but most students at the end of the day want to solve problems, help people, and enjoy doing it."
1089,1089_1,Haley Cox and Ben Blodgett has always recognized students who have worked hard and those who were willing to help by providing REC Points.
1026,1026_1,I was also asked to plan more events such as meetings for all the interns.
246,246_1,We all worked together as a collaborative force however I take pride in that
723,723_0,"""In order to facilitate discussion in the online workshop, I created discussion questions that were required for participants and gave positive feedback to those that were not only answering the question but also adding content to the class discussion.""
"
217,217_0,"""During my internship, I constantly encouraged other employees to take photos and ask users in the Makerspace to submit their creations to our email address."
1107,1107_1,On the day that the project was due there were about 8 people that had to stay later and work together to finish.
949,949_0,"""One of the other employees worked closely with us over the course of our major project."
489,489_0,I have led the other interns in putting up the marketplace store.
1298,1298_1,"Parker utilized a variety of staff from various backgrounds and departments in order to give the program the best possible visibility to prospective participants. ""
"
102,102_1,"I was able to do this by identifying individual skills and personalities in team members and encouraging them to apply them to their work for the betterment of the Pearce Center.""
"
492,492_0,I have observed the team members given an opportunity to own a requirement and being helpful if required.
185,185_0,"""During a focus group on influencer marketing, a group of other interns and myself were given the task to ideate a marketing campaign in response to a particular problem."
378,378_12,"I have observed Morris take this information and share it with others at the cattleman's association meetings, even going so far as to organize a meeting at this producer's farm to have him share his successful methods with others."
141,141_1,"There is a level of accountability that counselors share and as the intern part of my job was to be a primary source of this accountability. ""
"
235,235_2,"I shared an idea I had and then took advice how to tweak it, and then completed it in time to post on the appropriate date.""
"
590,590_2,"I led two 45 min panel sessions and lead the discussion that included the pros/cons of Clemson and everyday tips to become a successful college student.
"
82,82_1,so I am finding myself becoming a leader to them.
1147,1147_2,"We also work on collaboration during phone calls with Mr. Parsons, both participating and """"interviewing"""" Mr. Parsons."
740,740_2,I have worked with students to have them combine their prints onto a single job to allow for better use of the machines.
777,777_0,"Leading alignment meetings for the Swimlane Diagrams caused the participants to communicate and understand eachother's goals and objectives.
"
1302,1302_1,"We all felt comfortable working together and the paper was a success.""
"
1093,1093_0,"""The work I did in promoting study abroad opportunities for STEM majors and the RiSE community helped make it possible for these students to go abroad."
1323,1323_0,"""While trying to improve our record-keeping, I asked for feedback from others who used the forms and demonstrated the ways that the new forms worked."
1060,1060_1,We had to meet with athletic leaders to figure out exactly what we would be allowed to do and when.
1024,1024_1,"But, during the annual picnic of the company, I was leading the volleyball team which was formed by my work team members."
169,169_1,"Spearheaded by Clemson Creative Inquiry and the Event management team, I'm excited to see how the Clemson CI and industry leaders will pave the way for new disciplines to utilize this technology.""
"
347,347_1,This involved a great deal of leadership since there was not ever a supervisor to watch over me.
733,733_0,"""In the Alper lab, my research as direct connections to several other projects that are going on in the lab; these serve to branch biology with physics."
1145,1145_4,"in the end, my inputs were used as a feedback and changes were made accordingly. ""
"
862,862_1,Some of them are experts in programming while others are doing well in algorithm design.
1170,1170_6,"I am very detailed and thorough, so I was able to help organize who's stuff went where."
111,111_0,"Asking how others take off gears to see how much faster we can get it done by our selfs to work together to get more done rather than 2 people trying to take off 1 gear.
"
12,12_0,"""A large component of my internship involves empowering the girls in the program to love themselves and lead healthy, active lifestyles."
433,433_0,"I encourage discussion within my group and within the CEDC board of directors when asking for feedback or sharing ideas for a solution.
"
65,65_1,"I have given presentations on studies, helped other students create and implement their own studies, and communicated expectations and tasks needed to be done."
1065,1065_4,"In a matter of days we were able to get this message, in addition to a well-made video from Peyton, out to thousands of students."
230,230_2,"I emailed back and forth with one of the interns of this space, and set up a meeting between our groups to discuss this technology."
132,132_3,"Though pressed for time toward the end of our visit, we accomplished each of our objectives, compiled the information and reported to our site mentor and the group in Clemson working on the development plan for the village."
23,23_1,When this happens I went over to the white board and we led a discussion where I drew and he was talking to walk himself through as I drew it out in order to make sure understanding was clear.
234,234_1,"Everyone has been able to share their opinions on how the office has been running, offer suggestions for how to fix it, and go over the correct procedures."
217,217_1,These resources would prove to be useful throughout the semester in order to advertise how the Makerspace is used.
841,841_1,"I gained many leadership skills from her and it encourages me to take on more leadership positions.
"
338,338_0,"""Every week, all of the members of the lab would gather for a lab meeting in which the lab members would share the data they had gathered and ask each other for advice and share information."
1063,1063_0,"""The employee recognition and reward program within Development is very developed and has been one of my favorite projects to work on throughout the duration of my time at the Development office."
1177,1177_1,"At the beginning of Senate meetings, there are a lot of moving parts to make sure everything goes smoothly."
303,303_0,"""During weekly lab meetings, my lab mates and Dr. Alper would sit with me and we would bounce ideas, problems, and solutions, off of one another so that we could see the problems from all angles."
1143,1143_1,"I delegated content creation to undergrad career ambassadors and had to communicate the blog's vision and mission to the ambassadors so they understood their responsibility as writers. ""
"
843,843_1,She gives us projects that are a good fit for us personally and utilizes our unique skills.
158,158_5,They are successful because of the leadership shown by the clinicians and
1100,1100_2,"In the end, we got a sign that has the studio hours on it and a reserved seating message.""
"
925,925_4,"We had different ideas to begin with but used communication to find common ground.
"
351,351_4,I also helped the operations staff give input and have them collaborate to figure out the best way to proceed with the event.
987,987_3,"Each person on the team brings something different to the table and he knows how to have us work in the best way possible and also learn at the same time.
"
3,3_0,"- Lead a project in which I had to collaborate with people from different departments and had to report the progress to senior engineers on a bi-weekly basis
"
969,969_3,"I realized one way to resolve this issue is to decouple the project into different level, from high level to low level, from one domain module to another."
1242,1242_0,"When creating the Social Justice: LLC I ensured that the program would model current successful programs at peer institutions as well as purpose ensured a positive outcome for students participating.
"
73,73_5,"They talked about where they got and how they got there and what it takes to do what they do and to become a leader.""
"
747,747_3,"WrenchÓ award this semester and by awarding this group ÒThe WrenchÓ at the end of the semester, we saw that recognizing and awarding hard work and leadership would inspire other groups to do the same.""
"
964,964_0,One situation I specifically remember encouraging discussion with others was when I needed others to express their opinions and suggestions for a template I was working on.
733,733_1,"In particular, I work alongside a colleague named Subash who is working on creating an optical tweezer that can be used for experimentation."
37,37_2,"There were many times where we stopped and I, or someone else, would bring up an idea that made other people express their opinions on the process steps and what is the right order or if there should be steps added in.""
"
330,330_3,This included feedback on our new training model.
249,249_3,"It was a fun way to inspire different forms of communication and different view points. ""
"
2,2_0,"""I was in charge of leading the renovation budget project."
146,146_3,"He helped us develop our skills and recognize our potential. ""
"
821,821_3,"He was very effective in making sure that every voice in the room was heard (including mine), and took viewpoints from all different departments and backgrounds and into consideration when any kind of debate was going on."
882,882_3,"During our group meetings she allows us all to speak and be part of the dialogue.""
"
92,92_0,"""As mentioned, my work in leadership related with the intern project allowed me to work forward facing with many other individuals and help them coordinate efforts to ensure we had a great presentation.""
"
143,143_2,"After deciding the idea, they brought it to me"
506,506_0,"I helped a co-worker see an easier way to find Clemson's branding fonts and was always willing to help her when she asked.
"
651,651_2,"During collaborative event meetings, each role was delegated to the person who had the best skill set to handle the job. ""
"
